A;MES;CATEGORIA;TIPO;DISTRITO;PROVINCIA;LUGAR ;SITIOTURISTICO;ACTIVIDAD;NUMVISITANTES;PROVENIENCIA;PRECIO
2020;enero;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2020;enero;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2020;enero;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2020;enero;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2020;enero;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2020;enero;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;5867;Nacional;30
2020;enero;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;430;extranjero;65
2020;enero;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2020;enero;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2020;enero;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;1494;Nacional;30
2020;enero;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;1000;extranjero;65
2020;enero;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2020;enero;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2020;enero;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2020;enero;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2020;enero;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2020;enero;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;27;extranjero;65
2020;enero;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2020;enero;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;119;extranjero;65
2020;enero;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;4;Nacional;30
2020;enero;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;25;extranjero;65
2020;enero;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2020;enero;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;extranjero;65
2020;febrero;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;9345;Nacional;30
2020;febrero;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;1613;extranjero;65
2020;febrero;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;573;Nacional;30
2020;febrero;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;65
2020;febrero;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;5;Nacional;30
2020;febrero;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;165;extranjero;65
2020;febrero;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2020;febrero;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2020;febrero;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;3371;Nacional;30
2020;febrero;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;727;extranjero;65
2020;febrero;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;308;Nacional;30
2020;febrero;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2020;febrero;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;2;Nacional;30
2020;febrero;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;2;extranjero;65
2020;febrero;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2020;febrero;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2020;febrero;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2020;febrero;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2020;febrero;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;382;Nacional;30
2020;febrero;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;3;extranjero;65
2020;febrero;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;238;Nacional;30
2020;febrero;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;441;extranjero;65
2020;febrero;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;37;Nacional;30
2020;febrero;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;65
2020;febrero;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2020;febrero;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;15;extranjero;65
2020;febrero;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2020;febrero;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;2;extranjero;65
2020;febrero;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2020;febrero;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2020;febrero;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2020;febrero;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2020;febrero;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2020;febrero;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2020;febrero;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2020;febrero;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2020;febrero;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;189;Nacional;30
2020;febrero;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;10;extranjero;65
2020;febrero;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;17;Nacional;30
2020;febrero;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2020;febrero;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2020;febrero;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2020;febrero;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2020;febrero;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2020;febrero;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2020;febrero;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2020;febrero;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;7140;Nacional;30
2020;febrero;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;460;extranjero;65
2020;febrero;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2020;febrero;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2020;febrero;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;1172;Nacional;30
2020;febrero;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;806;extranjero;65
2020;febrero;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2020;febrero;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2020;febrero;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2020;febrero;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2020;febrero;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;3;Nacional;30
2020;febrero;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;129;extranjero;65
2020;febrero;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2020;febrero;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;39;extranjero;65
2020;febrero;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;3;Nacional;30
2020;febrero;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;67;extranjero;65
2020;febrero;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2020;febrero;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;extranjero;65
2020;marzo;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;3810;Nacional;30
2020;marzo;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;844;extranjero;65
2020;marzo;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;0;Nacional;30
2020;marzo;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;65
2020;marzo;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2020;marzo;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2020;marzo;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2020;marzo;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2020;marzo;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;1535;Nacional;30
2020;marzo;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;329;extranjero;65
2020;marzo;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;Nacional;30
2020;marzo;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2020;marzo;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;2;Nacional;30
2020;marzo;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;2;extranjero;65
2020;marzo;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2020;marzo;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2020;marzo;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2020;marzo;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2020;marzo;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2020;marzo;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2020;marzo;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;Nacional;30
2020;marzo;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;15;extranjero;65
2020;marzo;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;15;Nacional;30
2020;marzo;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;65
2020;marzo;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2020;marzo;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;3;extranjero;65
2020;marzo;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2020;marzo;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;3;extranjero;65
2020;marzo;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2020;marzo;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2020;marzo;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2020;marzo;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2020;marzo;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2020;marzo;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2020;marzo;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2020;marzo;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2020;marzo;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;Nacional;30
2020;marzo;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2020;marzo;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;54;Nacional;30
2020;marzo;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2020;marzo;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2020;marzo;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2020;marzo;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2020;marzo;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2020;marzo;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2020;marzo;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2020;marzo;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2020;marzo;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2020;marzo;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2020;marzo;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2020;marzo;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;615;Nacional;30
2020;marzo;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;531;extranjero;65
2020;marzo;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2020;marzo;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2020;marzo;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2020;marzo;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2020;marzo;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;3;Nacional;30
2020;marzo;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;129;extranjero;65
2020;marzo;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2020;marzo;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;39;extranjero;65
2020;marzo;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;3;Nacional;30
2020;marzo;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;67;extranjero;65
2020;marzo;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2020;marzo;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;extranjero;65
2020;abril;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;0;Nacional;30
2020;abril;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;0;extranjero;65
2020;abril;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;0;Nacional;30
2020;abril;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;65
2020;abril;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2020;abril;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2020;abril;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2020;abril;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2020;abril;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;0;Nacional;30
2020;abril;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2020;abril;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;Nacional;30
2020;abril;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2020;abril;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2020;abril;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2020;abril;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2020;abril;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2020;abril;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2020;abril;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2020;abril;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2020;abril;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2020;abril;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;Nacional;30
2020;abril;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;65
2020;abril;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;Nacional;30
2020;abril;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;65
2020;abril;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2020;abril;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;extranjero;65
2020;abril;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2020;abril;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;extranjero;65
2020;abril;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2020;abril;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2020;abril;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2020;abril;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2020;abril;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2020;abril;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2020;abril;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2020;abril;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2020;abril;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;Nacional;30
2020;abril;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2020;abril;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;Nacional;30
2020;abril;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2020;abril;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2020;abril;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2020;abril;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2020;abril;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2020;abril;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2020;abril;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2020;abril;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2020;abril;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2020;abril;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2020;abril;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2020;abril;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2020;abril;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2020;abril;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2020;abril;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2020;abril;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2020;abril;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
